id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8,_ingested_at,ano,meta_alfabetizacao,ano_meta,diferenca,target,num_escolas,total_matriculas_anos_iniciais,total_matriculas_2_ano,total_docentes_anos_iniciais,pct_agua_potavel,pct_energia_rede_publica,pct_esgoto_rede_publica,pct_internet,pct_biblioteca,pct_laboratorio_informatica,pct_quadra_esportes,populacao,pib_ultimo_disponivel,va_agropecuaria_ultimo_disponivel,va_industria_ultimo_disponivel,va_servicos_ultimo_disponivel
3144508,2,3,85.36,771.49,0.0,0.0,2.22,5.56,10.19,33.48,37.15,5.75,5.65,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,5.359999999999999,1,4,440,90,28,1.0,1.0,1.0,1.0,0.5,0.5,0.5,8390,826959000,,,
3301603,2,3,65.4,750.48,0.68,4.19,7.01,5.55,26.25,33.71,15.49,5.75,1.37,2026-07-12T12:12:33.670967+00:00,2024,61.52,2024,3.8800000000000026,1,23,753,168,50,1.0,1.0,0.5454545454545455,1.0,0.1818181818181818,0.0909090909090909,0.18181818181818182,11354,285448000,,,
5006358,2,3,66.43,751.2,0.84,1.68,7.93,9.17,23.04,36.59,15.0,5.75,0.0,2026-07-12T12:12:33.670967+00:00,2024,50.56,2024,15.870000000000005,1,11,1696,322,102,1.0,1.0,0.5,1.0,0.5,0.7,0.7,13323,371183000,,,
3511409,2,3,39.99,731.9744,7.14,8.27,11.3,16.82,20.73,13.86,12.78,5.76,3.34,2026-07-12T12:12:33.670967+00:00,2024,49.79,2024,-9.799999999999997,0,8,1235,253,75,1.0,1.0,1.0,1.0,0.0,0.25,0.5,22076,1400618000,,,
1600402,2,3,44.22,737.28,1.99,6.89,10.36,16.88,24.87,18.54,14.14,5.76,0.55,2026-07-12T12:12:33.670967+00:00,2024,36.5,2024,7.719999999999999,1,72,2770,505,144,0.8059701492537313,0.417910447761194,0.04477611940298508,0.17910447761194037,0.08955223880597014,0.0,0.11940298507462686,23575,583553000,,,
4301909,2,3,43.6,732.1887,9.63,5.68,14.78,12.93,19.01,13.26,15.21,5.77,3.73,2026-07-12T12:12:33.670967+00:00,2024,70.43,2024,-26.830000000000005,0,5,337,73,28,1.0,1.0,0.5,1.0,0.5,0.0,0.75,12475,581054000,,,
2111102,2,3,55.16,742.09,2.5,4.47,12.26,14.05,15.79,27.51,16.96,5.77,0.7,2026-07-12T12:12:33.670967+00:00,2024,57.94,2024,-2.780000000000001,0,28,1709,318,100,1.0,1.0,0.10714285714285716,0.8214285714285715,0.035714285714285726,0.03571428571428572,0.03571428571428572,25891,444285000,,,
4104204,2,3,69.19,754.12,1.45,3.32,3.67,7.85,23.02,33.77,19.45,5.77,1.68,2026-07-12T12:12:33.670967+00:00,2024,74.37,2024,-5.180000000000007,0,60,8618,1750,565,1.0,1.0,0.8103448275862067,1.0,0.6206896551724137,0.41379310344827586,0.5862068965517241,142695,7070393000,,,
4202800,2,3,59.36,747.43,4.06,4.25,2.5,11.51,26.35,26.2,18.61,5.78,0.75,2026-07-12T12:12:33.670967+00:00,2024,63.84,2024,-4.480000000000004,0,23,1474,319,82,1.0,1.0,0.826086956521739,1.0,0.21739130434782608,0.043478260869565216,0.1739130434782609,35534,2195935000,,,
3134202,2,3,66.72,753.58,1.38,2.25,7.48,10.07,18.61,31.19,20.3,5.78,2.95,2026-07-12T12:12:33.670967+00:00,2024,65.79,2024,0.9299999999999926,1,21,3289,635,229,1.0,1.0,0.8499999999999999,1.0,0.7999999999999999,0.4,0.7500000000000001,106397,4975265000,,,
3101102,2,3,57.63,748.58,1.79,3.34,10.7,9.9,19.35,27.4,17.91,5.79,3.82,2026-07-12T12:12:33.670967+00:00,2024,53.9,2024,3.730000000000004,1,24,658,137,49,0.9374999999999999,1.0,0.9374999999999999,1.0,0.25,0.37500000000000006,0.3125,26165,793376000,,,
2911709,2,3,46.39,735.37,2.45,7.35,12.37,16.11,22.04,21.52,12.24,5.8,0.13,2026-07-12T12:12:33.670967+00:00,2024,53.73,2024,-7.339999999999996,0,38,4719,857,206,0.9729729729729728,0.9729729729729729,0.7297297297297296,1.0,0.13513513513513517,0.3243243243243243,0.5945945945945945,93065,2028013000,,,
2703908,2,3,44.34,729.72,3.92,9.65,11.54,15.24,24.9,23.22,5.73,5.8,0.0,2026-07-12T12:12:33.670967+00:00,2024,41.39,2024,2.950000000000003,1,9,314,63,23,1.0,1.0,0.0,0.625,0.0,0.0,0.25,4176,92728000,,,
4209904,2,3,58.41,747.42,4.07,2.47,2.47,13.39,26.25,26.07,18.95,5.8,0.53,2026-07-12T12:12:33.670967+00:00,2024,63.17,2024,-4.760000000000005,0,16,925,200,42,1.0,1.0,0.6875,1.0,0.0,0.0,0.0625,13586,579987000,,,
2105807,2,3,97.1,775.35,0.0,0.0,0.0,0.0,8.81,37.24,45.26,5.8,2.9,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,17.099999999999994,1,39,672,133,59,1.0,1.0,0.12903225806451613,0.7419354838709677,0.3225806451612903,0.0,0.09677419354838711,9700,108264000,,,
3520400,2,3,43.27,729.8148,7.8,10.37,11.29,16.99,13.91,17.97,13.74,5.81,2.13,2026-07-12T12:12:33.670967+00:00,2024,49.92,2024,-6.649999999999999,0,41,2362,484,199,1.0,0.7999999999999998,0.7249999999999999,1.0,0.025000000000000005,0.075,0.32499999999999996,36329,14830715000,,,
4307450,2,3,80.1,776.5697,0.0,0.0,0.0,2.78,22.73,20.45,36.62,5.81,11.62,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,0.09999999999999432,1,4,226,36,22,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.33333333333333337,3294,101346000,,,
2913804,2,3,46.51,733.86,0.0,11.63,17.44,10.47,18.6,23.26,12.79,5.81,0.0,2026-07-12T12:12:33.670967+00:00,2024,41.61,2024,4.899999999999999,1,27,789,148,65,1.0,1.0,0.08,1.0,0.12000000000000002,0.0,0.19999999999999998,14064,141404000,,,
1707009,2,3,61.27,751.65,2.11,2.49,10.33,12.27,18.43,21.88,21.98,5.82,4.69,2026-07-12T12:12:33.670967+00:00,2024,56.47,2024,4.800000000000004,1,15,1436,265,64,1.0,1.0,0.0,1.0,0.26666666666666666,0.0,0.13333333333333333,18031,781673000,,,
4124020,2,3,77.75,759.87,0.92,1.32,3.5,5.76,19.0,39.54,21.12,5.82,3.02,2026-07-12T12:12:33.670967+00:00,2024,74.35,2024,3.4000000000000057,1,8,1041,245,68,1.0,1.0,0.375,1.0,0.625,0.125,0.375,13749,713315000,,,
2414704,2,3,45.68,740.88,0.0,2.92,11.34,25.7,17.17,8.53,25.7,5.83,2.81,2026-07-12T12:12:33.670967+00:00,2024,24.12,2024,21.56,1,5,206,42,14,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,5383,72803000,,,
4309100,2,3,55.3,746.323,2.86,5.38,7.65,15.22,19.53,23.3,14.92,5.84,5.3,2026-07-12T12:12:33.670967+00:00,2024,79.21,2024,-23.909999999999997,0,29,2331,464,196,1.0,1.0,0.7586206896551722,1.0,0.4137931034482759,0.44827586206896547,0.3448275862068965,41621,3565830000,,,
3202207,2,3,62.28,747.77,3.83,2.82,6.81,11.99,17.36,28.04,23.31,5.84,0.0,2026-07-12T12:12:33.670967+00:00,2024,64.41,2024,-2.1299999999999955,0,13,1131,199,77,1.0,1.0,0.6923076923076923,1.0,0.0,0.15384615384615385,0.15384615384615385,18824,595415000,,,
4126678,2,3,65.46,747.69,1.78,6.85,7.58,7.16,19.2,31.27,19.58,5.84,0.73,2026-07-12T12:12:33.670967+00:00,2024,74.8,2024,-9.340000000000003,0,5,678,136,44,1.0,1.0,0.6,1.0,0.6,0.0,0.2,10645,474596000,,,
2110906,2,3,83.35,765.15,0.76,0.0,4.62,5.28,16.3,36.97,25.99,5.84,4.24,2026-07-12T12:12:33.670967+00:00,2024,56.04,2024,27.309999999999995,1,30,900,163,94,1.0,1.0,0.16666666666666666,0.8333333333333331,0.16666666666666666,0.0,0.1111111111111111,12353,127389000,,,
4125605,2,3,70.57,754.72,1.02,3.19,4.47,5.5,24.14,37.14,16.17,5.84,2.53,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-9.430000000000007,0,36,2831,554,202,0.9393939393939394,1.0,0.4545454545454546,0.9696969696969696,0.09090909090909093,0.0,0.393939393939394,43413,1934142000,,,
4301057,2,3,46.5,737.8979,4.43,9.64,10.07,14.01,21.17,13.72,17.39,5.85,3.72,2026-07-12T12:12:33.670967+00:00,2024,69.49,2024,-22.989999999999995,0,8,876,167,67,1.0,0.8571428571428572,0.0,1.0,0.8571428571428572,0.5714285714285714,0.5714285714285714,11384,353687000,,,
3139409,2,3,71.73,755.77,2.28,2.54,5.94,7.23,15.7,32.7,26.3,5.85,1.48,2026-07-12T12:12:33.670967+00:00,2024,53.58,2024,18.150000000000006,1,58,2696,576,127,1.0,1.0,0.803921568627451,1.0,0.17647058823529413,0.09803921568627452,0.1568627450980392,96545,3710638000,,,
4322525,2,3,47.1,743.8246,3.94,5.86,2.93,17.67,25.46,20.6,13.73,5.86,3.94,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-32.9,0,7,202,36,24,1.0,1.0,0.5,1.0,0.75,0.75,0.25,3214,156860000,,,
2928901,2,3,54.07,741.49,1.63,4.23,9.77,14.01,25.08,25.41,13.36,5.86,0.65,2026-07-12T12:12:33.670967+00:00,2024,50.38,2024,3.6899999999999977,1,36,2675,518,100,1.0,1.0,0.11428571428571431,0.8285714285714286,0.14285714285714288,0.05714285714285714,0.22857142857142856,34783,8525862000,,,
3500758,2,3,61.45,749.942,2.91,2.11,5.35,14.32,21.51,24.77,19.52,5.87,3.64,2026-07-12T12:12:33.670967+00:00,2024,72.91,2024,-11.459999999999994,0,6,388,80,33,1.0,1.0,0.8333333333333334,1.0,0.16666666666666669,0.33333333333333337,0.0,6330,160252000,,,
5201801,2,3,62.84,747.12,2.92,4.81,7.68,13.0,15.88,28.54,19.45,5.87,1.85,2026-07-12T12:12:33.670967+00:00,2024,59.12,2024,3.720000000000006,1,6,873,171,35,1.0,1.0,0.0,1.0,0.16666666666666669,0.0,0.0,12554,237889000,,,
4121703,2,3,81.08,763.8,0.0,1.05,2.3,6.56,18.66,36.34,26.77,5.87,2.45,2026-07-12T12:12:33.670967+00:00,2024,73.98,2024,7.099999999999994,1,17,1770,361,102,1.0,1.0,0.47058823529411764,0.9411764705882352,0.5294117647058824,0.0,0.8235294117647057,24851,764371000,,,
4311643,2,3,41.2,740.1751,0.0,5.88,11.76,29.41,23.53,5.88,11.76,5.88,5.88,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-38.8,0,5,63,17,13,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1720,76154000,,,
3547403,2,3,52.94,758.7976,0.0,0.0,11.76,5.88,29.41,5.88,29.41,5.88,11.76,2026-07-12T12:12:33.670967+00:00,2024,63.62,2024,-10.68,0,3,113,18,11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2790,105525000,,,
4321493,2,3,38.7,715.0696,23.53,0.0,5.88,26.05,19.33,12.61,6.72,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-41.3,0,3,135,22,19,1.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2598,82304000,,,
4306924,2,3,41.2,734.9196,5.88,5.88,0.0,23.53,29.41,17.65,11.76,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,77.38,2024,-36.17999999999999,0,2,108,26,12,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1317,50748000,,,
4323358,2,3,52.9,747.2048,0.0,11.76,5.88,11.76,23.53,17.65,17.65,5.88,5.88,2026-07-12T12:12:33.670967+00:00,2024,72.6,2024,-19.699999999999996,0,4,99,17,13,1.0,1.0,1.0,1.0,0.5,1.0,0.5,2122,155271000,,,
3120102,2,3,77.52,769.25,0.0,0.0,0.0,8.1,22.35,17.78,41.96,5.88,3.92,2026-07-12T12:12:33.670967+00:00,2024,53.63,2024,23.889999999999993,1,10,265,51,17,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4346,76758000,,,
2921906,2,3,38.82,731.92,4.71,4.71,9.41,24.71,21.18,20.0,9.41,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,47.73,2024,-8.909999999999997,0,28,856,174,41,1.0,1.0,0.125,0.8333333333333333,0.12499999999999999,0.125,0.16666666666666666,12650,599591000,,,
2915700,2,3,36.76,725.6,7.35,7.35,13.24,17.65,23.53,20.59,2.94,5.88,1.47,2026-07-12T12:12:33.670967+00:00,2024,63.04,2024,-26.28,0,23,417,88,22,1.0,1.0,0.46153846153846156,1.0,0.0,0.0,0.07692307692307693,7219,118906000,,,
4321469,2,3,69.1,754.2589,3.15,0.0,9.45,6.09,24.37,21.22,23.74,5.88,6.09,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-10.900000000000006,0,6,219,43,29,1.0,1.0,0.0,1.0,0.6,0.2,0.8,3352,173559000,,,
3516002,2,3,54.56,747.0276,2.37,3.74,6.96,20.17,14.5,22.69,19.88,5.88,3.8,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-25.439999999999998,0,6,508,93,37,1.0,1.0,1.0,1.0,0.16666666666666669,0.33333333333333337,0.33333333333333337,13171,361684000,,,
4310579,2,3,76.5,773.8023,5.88,0.0,0.0,11.76,5.88,23.53,29.41,5.88,17.65,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-3.5,0,7,104,22,11,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1967,93881000,,,
2924702,2,3,56.47,744.76,0.0,9.41,3.53,18.82,15.29,27.06,20.0,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,66.84,2024,-10.370000000000005,0,17,618,132,40,1.0,1.0,0.1818181818181818,1.0,0.18181818181818182,0.2727272727272727,0.6363636363636364,9255,92317000,,,
2403756,2,3,58.82,741.3,5.88,0.0,17.65,11.76,11.76,29.41,17.65,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,39.77,2024,19.049999999999997,1,3,151,17,7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3029,61994000,,,
3513306,2,3,47.06,734.0871,0.0,11.76,17.65,11.76,17.65,29.41,5.88,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-32.94,0,2,111,21,7,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2129,218199000,,,
3303005,2,3,69.51,753.78,0.42,2.71,9.12,4.83,21.25,33.33,21.58,5.88,0.88,2026-07-12T12:12:33.670967+00:00,2024,69.57,2024,-0.05999999999998806,0,52,1274,267,58,1.0,1.0,0.909090909090909,0.909090909090909,0.2727272727272727,0.2727272727272727,0.31818181818181823,28411,742077000,,,
3119005,2,3,73.53,751.54,5.88,2.94,2.94,5.88,23.53,35.29,14.71,5.88,2.94,2026-07-12T12:12:33.670967+00:00,2024,52.49,2024,21.04,1,4,166,36,12,1.0,1.0,1.0,1.0,0.5,0.0,0.5,3247,131187000,,,
3555307,2,3,70.59,745.0554,5.88,11.76,0.0,11.76,0.0,35.29,29.41,5.88,0.0,2026-07-12T12:12:33.670967+00:00,2024,51.04,2024,19.550000000000004,1,4,77,16,9,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1672,100226000,,,
2206407,2,3,42.48,734.41,3.18,7.99,13.01,19.23,19.99,18.56,9.75,5.89,2.4,2026-07-12T12:12:33.670967+00:00,2024,63.58,2024,-21.1,0,23,764,180,40,0.5294117647058824,1.0,0.0,0.7647058823529411,0.0,0.0,0.058823529411764705,10455,161627000,,,
4314001,2,3,60.0,749.2435,0.0,1.82,11.42,15.18,17.5,29.0,17.24,5.89,1.94,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-20.0,0,3,221,58,31,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,7357,488256000,,,
4113700,2,3,72.99,756.48,2.07,2.72,4.35,6.04,19.29,34.99,22.2,5.89,2.45,2026-07-12T12:12:33.670967+00:00,2024,74.82,2024,-1.8299999999999983,0,121,28112,5299,1770,1.0,1.0,0.8677685950413223,1.0,0.01652892561983471,0.15702479338842978,0.7024793388429754,577318,27999537000,,,
3549607,2,3,52.78,737.6059,2.78,8.68,14.93,18.06,14.24,17.71,11.81,5.9,5.9,2026-07-12T12:12:33.670967+00:00,2024,44.38,2024,8.399999999999999,1,8,241,42,20,1.0,1.0,0.6666666666666666,1.0,0.0,0.33333333333333337,0.16666666666666666,3898,80553000,,,
4319307,2,3,61.1,749.7766,3.12,5.9,5.9,12.15,17.36,31.94,11.46,5.9,6.25,2026-07-12T12:12:33.670967+00:00,2024,78.07,2024,-16.96999999999999,0,5,282,55,33,1.0,1.0,0.0,1.0,0.6,0.4,0.6,5948,214703000,,,
4119954,2,3,61.28,746.38,1.23,4.81,7.95,8.1,24.93,32.01,14.25,5.91,0.82,2026-07-12T12:12:33.670967+00:00,2024,72.58,2024,-11.299999999999997,0,22,2332,451,146,1.0,1.0,0.8181818181818181,1.0,0.5,0.1818181818181818,0.36363636363636365,32426,809708000,,,
1701903,2,3,49.27,742.88,2.3,3.52,6.01,18.36,33.5,17.59,8.2,5.92,4.61,2026-07-12T12:12:33.670967+00:00,2024,45.04,2024,4.230000000000004,1,7,421,100,32,1.0,1.0,0.0,1.0,0.16666666666666669,0.0,0.33333333333333337,6039,411911000,,,
5215231,2,3,57.35,742.43,3.42,5.82,10.93,10.5,18.67,25.38,18.38,5.92,0.96,2026-07-12T12:12:33.670967+00:00,2024,56.87,2024,0.480000000000004,1,39,5895,1067,228,1.0,1.0,0.4857142857142856,1.0,0.20000000000000004,0.2857142857142857,0.08571428571428573,107092,1349983000,,,
2702355,2,3,67.43,751.17,3.96,1.45,4.0,11.39,22.45,26.98,23.4,5.92,0.45,2026-07-12T12:12:33.670967+00:00,2024,51.26,2024,16.17000000000001,1,28,1805,278,84,1.0,1.0,0.22222222222222227,1.0,0.07407407407407408,0.2222222222222222,0.07407407407407408,26115,450187000,,,
1507755,2,3,71.84,757.56,0.0,4.53,6.89,1.07,19.18,30.81,31.59,5.92,0.0,2026-07-12T12:12:33.670967+00:00,2024,79.9,2024,-8.060000000000002,0,7,595,105,37,1.0,1.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,6160,172700000,,,
3123528,2,3,71.43,756.22,0.0,2.03,8.13,8.31,12.14,35.72,27.76,5.92,0.0,2026-07-12T12:12:33.670967+00:00,2024,78.46,2024,-7.029999999999987,0,16,397,79,18,1.0,1.0,0.10000000000000002,0.4,0.1,0.19999999999999998,0.09999999999999999,8038,154213000,,,
4120804,2,3,67.24,750.64,2.1,4.57,6.98,4.65,23.91,31.64,18.72,5.94,1.5,2026-07-12T12:12:33.670967+00:00,2024,68.92,2024,-1.6800000000000068,0,16,1528,343,106,1.0,1.0,0.9374999999999999,1.0,0.49999999999999994,0.25,0.6875,25109,2336181000,,,
2914406,2,3,44.24,734.77,0.74,5.95,16.73,17.47,23.05,17.84,11.9,5.95,0.37,2026-07-12T12:12:33.670967+00:00,2024,45.26,2024,-1.019999999999996,0,35,1655,351,53,0.9523809523809523,1.0,0.1428571428571429,1.0,0.28571428571428575,0.14285714285714288,0.5714285714285715,24759,695113000,,,
5221858,2,3,64.23,748.08,2.56,4.57,7.95,9.37,17.86,30.88,20.29,5.95,0.58,2026-07-12T12:12:33.670967+00:00,2024,60.56,2024,3.6700000000000017,1,57,11900,2228,468,0.9818181818181817,1.0,0.5454545454545455,1.0,0.2363636363636364,0.14545454545454545,0.36363636363636365,213506,3621840000,,,
4109401,2,3,67.0,751.4,2.74,3.49,6.04,6.98,22.09,31.08,20.02,5.95,1.61,2026-07-12T12:12:33.670967+00:00,2024,75.27,2024,-8.269999999999996,0,73,12242,2473,656,0.9863013698630138,1.0,0.8904109589041095,1.0,0.4657534246575342,0.6849315068493151,0.4109589041095892,188710,9864113000,,,
3163201,2,3,86.26,771.74,2.05,2.05,1.85,0.0,7.8,38.4,31.8,5.95,10.11,2026-07-12T12:12:33.670967+00:00,2024,77.75,2024,8.510000000000005,1,2,266,49,18,1.0,1.0,1.0,1.0,0.5,0.5,0.0,4242,78981000,,,
4321709,2,3,42.2,734.6301,1.32,6.58,17.48,16.52,21.42,17.69,11.86,5.96,1.17,2026-07-12T12:12:33.670967+00:00,2024,59.55,2024,-17.349999999999994,0,20,1550,282,118,0.9374999999999999,1.0,0.9374999999999999,1.0,0.625,0.5625,0.4375,24420,1046073000,,,
2402303,2,3,39.56,722.99,5.84,16.37,13.59,15.29,15.02,17.88,7.95,5.96,2.09,2026-07-12T12:12:33.670967+00:00,2024,32.45,2024,7.109999999999999,1,32,834,139,44,0.96,1.0,0.11999999999999998,0.52,0.43999999999999995,0.12,0.04,20161,540233000,,,
4202602,2,3,47.34,740.92,3.17,4.47,12.23,11.96,22.12,22.63,16.16,5.96,1.3,2026-07-12T12:12:33.670967+00:00,2024,39.4,2024,7.940000000000005,1,12,412,88,18,1.0,1.0,0.6666666666666667,1.0,0.1111111111111111,0.0,0.3333333333333333,8468,454470000,,,
4101804,2,3,69.02,751.95,2.21,3.97,5.74,6.23,20.69,32.45,21.76,5.96,0.99,2026-07-12T12:12:33.670967+00:00,2024,71.19,2024,-2.1700000000000017,0,79,10015,2203,752,1.0,1.0,0.8533333333333332,1.0,0.4933333333333334,0.09333333333333332,0.42666666666666664,160038,34075052000,,,
3304201,2,3,72.48,754.48,1.45,3.5,5.41,4.32,22.68,34.5,20.56,5.96,1.62,2026-07-12T12:12:33.670967+00:00,2024,70.45,2024,2.030000000000001,1,68,5821,1164,392,1.0,1.0,0.8939393939393939,0.9848484848484849,0.10606060606060608,0.40909090909090906,0.37878787878787884,137612,12267696000,,,
3505807,2,3,46.89,736.8514,5.0,6.4,13.31,15.85,16.94,15.22,18.71,5.97,2.6,2026-07-12T12:12:33.670967+00:00,2024,56.53,2024,-9.64,0,12,1197,231,72,1.0,1.0,0.8333333333333334,1.0,0.0,0.25,0.25,21900,1596603000,,,
3551504,2,3,43.97,732.1345,5.76,9.56,11.19,16.53,18.91,15.76,14.95,5.97,1.37,2026-07-12T12:12:33.670967+00:00,2024,51.47,2024,-7.5,0,18,2786,553,163,1.0,1.0,1.0,1.0,0.5,0.2222222222222222,0.3888888888888889,45408,1454535000,,,
4321808,2,3,51.2,742.6029,3.75,3.0,10.36,14.07,24.33,17.12,20.11,5.97,1.29,2026-07-12T12:12:33.670967+00:00,2024,79.17,2024,-27.97,0,16,872,184,74,1.0,1.0,0.18750000000000003,1.0,0.5,0.125,0.4375,25452,1525082000,,,
2700201,2,3,45.26,732.5,7.28,7.87,8.01,13.16,19.75,27.85,9.48,5.98,0.62,2026-07-12T12:12:33.670967+00:00,2024,57.84,2024,-12.580000000000005,0,20,951,171,47,1.0,1.0,0.5,1.0,0.0,0.0,0.1875,14193,276952000,,,
4107900,2,3,74.01,757.35,0.0,1.85,7.26,7.2,17.28,36.5,21.44,5.98,2.49,2026-07-12T12:12:33.670967+00:00,2024,76.93,2024,-2.9200000000000017,0,5,836,149,43,1.0,1.0,0.0,1.0,0.8,0.2,0.6,11226,364240000,,,
4116604,2,3,78.8,760.4,0.0,0.0,0.0,3.08,33.25,42.56,12.14,5.98,2.99,2026-07-12T12:12:33.670967+00:00,2024,65.42,2024,13.379999999999995,1,3,184,39,12,1.0,1.0,0.0,1.0,0.5,0.0,0.5,3299,108097000,,,
4207403,2,3,79.52,766.93,0.0,2.32,1.14,3.66,19.09,31.06,30.6,5.99,6.14,2026-07-12T12:12:33.670967+00:00,2024,67.27,2024,12.25,1,7,464,87,22,1.0,1.0,0.4285714285714286,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,6139,319441000,,,
2924306,2,3,45.33,737.46,1.33,4.67,12.67,17.33,26.0,20.0,11.33,6.0,0.67,2026-07-12T12:12:33.670967+00:00,2024,48.21,2024,-2.8800000000000026,0,20,1478,266,85,0.9473684210526314,1.0,0.05263157894736843,0.894736842105263,0.26315789473684215,0.10526315789473684,0.21052631578947367,20859,220692000,,,
2602209,2,3,69.15,761.05,0.68,1.0,2.01,8.58,21.61,32.53,24.59,6.0,3.0,2026-07-12T12:12:33.670967+00:00,2024,64.09,2024,5.060000000000002,1,36,1783,323,95,1.0,1.0,0.16,1.0,0.36000000000000004,0.12,0.16,39278,419042000,,,
5209200,2,3,70.28,755.23,0.51,0.98,6.78,9.14,22.44,33.39,18.77,6.0,1.99,2026-07-12T12:12:33.670967+00:00,2024,66.78,2024,3.5,1,8,1363,276,62,1.0,1.0,0.375,1.0,0.125,0.12500000000000003,0.375,20588,497334000,,,
5100359,2,3,48.84,733.08,7.2,8.3,8.34,13.8,19.2,21.91,15.24,6.02,0.0,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-31.159999999999997,0,2,506,100,19,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5875,307732000,,,
4127858,2,3,75.42,761.24,0.0,1.52,2.33,3.95,26.32,34.56,22.14,6.02,3.16,2026-07-12T12:12:33.670967+00:00,2024,79.46,2024,-4.039999999999992,0,7,800,151,49,1.0,1.0,0.4285714285714286,1.0,0.0,0.7142857142857143,0.2857142857142857,11197,453550000,,,
4212403,2,3,69.2,765.01,0.0,0.0,3.75,0.0,36.84,24.77,22.58,6.03,6.03,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-10.799999999999997,0,5,243,46,19,1.0,1.0,0.0,1.0,0.6,0.0,0.4,4343,305366000,,,
4317806,2,3,69.9,756.0098,1.28,3.66,7.14,8.33,18.3,23.67,27.75,6.04,3.81,2026-07-12T12:12:33.670967+00:00,2024,78.05,2024,-8.149999999999991,0,8,505,99,58,1.0,0.75,0.125,1.0,0.12500000000000003,0.5,0.625,14196,728450000,,,
4206405,2,3,83.69,764.41,2.27,1.04,0.0,4.73,20.55,35.85,26.3,6.05,3.21,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,3.6899999999999977,1,8,579,99,44,1.0,1.0,0.6666666666666666,1.0,0.0,0.33333333333333337,0.5,11040,615278000,,,
2919009,2,3,21.21,715.25,0.0,18.18,24.24,24.24,12.12,6.06,9.09,6.06,0.0,2026-07-12T12:12:33.670967+00:00,2024,54.93,2024,-33.72,0,9,246,53,7,1.0,0.8571428571428572,0.8571428571428572,1.0,0.4285714285714286,0.0,0.14285714285714285,3621,66280000,,,
2509404,2,3,60.61,751.99,0.0,2.02,5.05,13.13,27.27,24.24,21.21,6.06,1.01,2026-07-12T12:12:33.670967+00:00,2024,74.26,2024,-13.650000000000006,0,23,986,169,40,1.0,1.0,0.18181818181818182,1.0,0.0,0.36363636363636365,0.045454545454545456,14375,220317000,,,
3136579,2,3,90.91,779.86,0.0,0.0,0.0,6.06,9.09,36.36,30.3,6.06,12.12,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,10.909999999999997,1,29,196,33,15,1.0,1.0,0.75,0.75,0.25,0.0,0.25,3607,59635000,,,
1101104,2,3,70.62,754.38,0.66,1.93,7.03,8.18,18.23,38.21,18.48,6.06,1.22,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-9.379999999999995,0,7,747,166,32,1.0,1.0,0.0,1.0,0.0,0.5,0.5,9209,340162000,,,
